id,unique_name,croma_name,reliance_name,croma_link,croma_price,croma_mrp,croma_discount_value,croma_discount,croma_img,reliance_link,reliance_price,reliance_mrp,reliance_discount_value,reliance_discount,reliance_img
198,FABER Bella HT754 Glass Top,"FABER Bella HT754 Glass Top 4 Burner Automatic Hob (Premium Metal Knobs, Black)","FABER Bella HT754 Glass Top 4 Burner Automatic Hob (Premium Metal Knobs, Black)",https://www.croma.com/faber-bella-ht754-glass-top-4-burner-automatic-hob-premium-metal-knobs-black-/p/305680,"₹30,149","₹37,990","(Save ₹7,841)",21% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717063768/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/305680_0_ugazcr.png?tr=w-400,https://www.croma.com/faber-bella-ht754-glass-top-4-burner-automatic-hob-premium-metal-knobs-black-/p/305680,"₹30,149","₹37,990","(Save ₹7,841)",21% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717063768/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/305680_0_ugazcr.png?tr=w-400
199,Faber HTG 905 CRS BR,"Faber HTG 905 CRS BR CI Tempered Glass Top 5 Burner Automatic Hob (High Quality Knob, Black)","Faber HTG 905 CRS BR CI Tempered Glass Top 5 Burner Automatic Hob (High Quality Knob, Black)",https://www.croma.com/faber-htg-905-crs-br-ci-tempered-glass-top-5-burner-automatic-hob-high-quality-knob-black-/p/204580,"₹20,574","₹32,590","(Save ₹12,016)",37% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055189/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/204580_0_zgvnbz.png?tr=w-400,https://www.croma.com/faber-htg-905-crs-br-ci-tempered-glass-top-5-burner-automatic-hob-high-quality-knob-black-/p/204580,"₹20,574","₹32,590","(Save ₹12,016)",37% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055189/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/204580_0_zgvnbz.png?tr=w-400
200,Faber Ultima Plus HT904 CRS,"Faber Ultima Plus HT904 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Electric Hob (Premium Quality Knob, Black)","Faber Ultima Plus HT904 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Electric Hob (Premium Quality Knob, Black)",https://www.croma.com/faber-ultima-plus-ht904-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-electric-hob-premium-quality-knob-black-/p/251780,"₹34,159","₹39,600","(Save ₹5,441)",14% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688415199/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/251780_0_tczg0y.png?tr=w-400,https://www.croma.com/faber-ultima-plus-ht904-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-electric-hob-premium-quality-knob-black-/p/251780,"₹34,159","₹39,600","(Save ₹5,441)",14% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688415199/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/251780_0_tczg0y.png?tr=w-400
201,FABER FBIO 6F BK 80L,FABER FBIO 6F BK 80L Built-in Microwave Oven with Digital Display (Black),FABER FBIO 6F BK 80L Built-in Microwave Oven with Digital Display (Black),https://www.croma.com/faber-fbio-6f-bk-80l-built-in-microwave-oven-with-digital-display-black-/p/266617,"₹41,399","₹48,990","(Save ₹7,591)",15% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722277684/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/266617_0_r5yeoq.png?tr=w-400,https://www.croma.com/faber-fbio-6f-bk-80l-built-in-microwave-oven-with-digital-display-black-/p/266617,"₹41,399","₹48,990","(Save ₹7,591)",15% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722277684/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/266617_0_r5yeoq.png?tr=w-400
202,Faber Jumbo Neo XL 4BB,"Faber Jumbo Neo XL 4BB Glass Top 4 Burner Manual Gas Stove (MS Power Coated Pan Support, Black)","Faber Jumbo Neo XL 4BB Glass Top 4 Burner Manual Gas Stove (MS Power Coated Pan Support, Black)",https://www.croma.com/faber-jumbo-neo-xl-4bb-glass-top-4-burner-manual-gas-stove-ms-power-coated-pan-support-black-/p/269238,"₹7,409","₹11,490","(Save ₹4,081)",36% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422666/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269238_0_o1qirn.png?tr=w-400,https://www.croma.com/faber-jumbo-neo-xl-4bb-glass-top-4-burner-manual-gas-stove-ms-power-coated-pan-support-black-/p/269238,"₹7,409","₹11,490","(Save ₹4,081)",36% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422666/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269238_0_o1qirn.png?tr=w-400
205,Faber Jumbo Neo XL 4BB,"Faber Jumbo Neo XL 4BB AI Glass Top 4 Burner Automatic Gas Stove (MS Power Coated Pan Support, Black)","Faber Jumbo Neo XL 4BB AI Glass Top 4 Burner Automatic Gas Stove (MS Power Coated Pan Support, Black)",https://www.croma.com/faber-jumbo-neo-xl-4bb-ai-glass-top-4-burner-automatic-gas-stove-ms-power-coated-pan-support-black-/p/269237,"₹9,169","₹12,990","(Save ₹3,821)",29% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422608/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269237_0_r6rfh3.png?tr=w-400,https://www.croma.com/faber-jumbo-neo-xl-4bb-ai-glass-top-4-burner-automatic-gas-stove-ms-power-coated-pan-support-black-/p/269237,"₹9,169","₹12,990","(Save ₹3,821)",29% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422608/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269237_0_r6rfh3.png?tr=w-400
206,Faber JUMBO 2BB BK Toughened,"Faber JUMBO 2BB BK Toughened Glass Top 2 Burner Manual Gas Stove (Corrosion Resistance, Black)","Faber JUMBO 2BB BK Toughened Glass Top 2 Burner Manual Gas Stove (Corrosion Resistance, Black)",https://www.croma.com/faber-jumbo-2bb-bk-toughened-glass-top-2-burner-manual-gas-stove-corrosion-resistance-black-/p/244852,"₹4,179","₹6,990","(Save ₹2,811)",40% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056268/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/244852_0_cwvr6m.png?tr=w-400,https://www.croma.com/faber-jumbo-2bb-bk-toughened-glass-top-2-burner-manual-gas-stove-corrosion-resistance-black-/p/244852,"₹4,179","₹6,990","(Save ₹2,811)",40% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056268/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/244852_0_cwvr6m.png?tr=w-400
207,Faber Utopia Pro HT 783,"Faber Utopia Pro HT 783 BR CI Toughened Glass Top 3 Burner Automatic Electric Hob (Flame Failure Device, Black)","Faber Utopia Pro HT 783 BR CI Toughened Glass Top 3 Burner Automatic Electric Hob (Flame Failure Device, Black)",https://www.croma.com/faber-utopia-pro-ht-783-br-ci-toughened-glass-top-3-burner-automatic-electric-hob-flame-failure-device-black-/p/265610,"₹30,879","₹36,400","(Save ₹5,521)",15% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688416016/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/265610_0_iqlyro.png?tr=w-400,https://www.croma.com/faber-utopia-pro-ht-783-br-ci-toughened-glass-top-3-burner-automatic-electric-hob-flame-failure-device-black-/p/265610,"₹30,879","₹36,400","(Save ₹5,521)",15% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688416016/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/265610_0_iqlyro.png?tr=w-400
208,FABER Spark 4 Burner Manual,"FABER Spark 4 Burner Manual Gas Stove (Knob Control, Black)","FABER Spark 4 Burner Manual Gas Stove (Knob Control, Black)",https://www.croma.com/faber-spark-4-burner-manual-gas-stove-knob-control-black-/p/302660,"₹5,889","₹8,990","(Save ₹3,101)",34% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1699000905/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/302660_jkjdoi.png?tr=w-400,https://www.croma.com/faber-spark-4-burner-manual-gas-stove-knob-control-black-/p/302660,"₹5,889","₹8,990","(Save ₹3,101)",34% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1699000905/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/302660_jkjdoi.png?tr=w-400
209,Faber Nexus IND Star HT654,"Faber Nexus IND Star HT654 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Electric Hob (Flame Failure Device, Black)","Faber Nexus IND Star HT654 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Electric Hob (Flame Failure Device, Black)",https://www.croma.com/faber-nexus-ind-star-ht654-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-electric-hob-flame-failure-device-black-/p/247692,"₹31,044","₹34,600","(Save ₹3,556)",10% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056424/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/247692_0_pms5n5.png?tr=w-400,https://www.croma.com/faber-nexus-ind-star-ht654-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-electric-hob-flame-failure-device-black-/p/247692,"₹31,044","₹34,600","(Save ₹3,556)",10% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056424/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/247692_0_pms5n5.png?tr=w-400
210,FABER FBIO 10F GLM 80L,FABER FBIO 10F GLM 80L Built-in Microwave Oven with Digital Display (Black),FABER FBIO 10F GLM 80L Built-in Microwave Oven with Digital Display (Black),https://www.croma.com/faber-fbio-10f-glm-80l-built-in-microwave-oven-with-digital-display-black-/p/215186,"₹63,049","₹74,990","(Save ₹11,941)",16% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691179690/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/215186_0_p33qyv.png?tr=w-400,https://www.croma.com/faber-fbio-10f-glm-80l-built-in-microwave-oven-with-digital-display-black-/p/215186,"₹63,049","₹74,990","(Save ₹11,941)",16% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691179690/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/215186_0_p33qyv.png?tr=w-400
211,FABER Magiclift HT804 BR CI,"FABER Magiclift HT804 BR CI AI Toughened Glass Top 4 Burner Automatic Hob (Flame Failure Device, Black)","FABER Magiclift HT804 BR CI AI Toughened Glass Top 4 Burner Automatic Hob (Flame Failure Device, Black)",https://www.croma.com/faber-magiclift-ht804-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-flame-failure-device-black-/p/304653,"₹31,669","₹35,000","(Save ₹3,331)",10% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057415/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/304653_0_apgvpt.png?tr=w-400,https://www.croma.com/faber-magiclift-ht804-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-flame-failure-device-black-/p/304653,"₹31,669","₹35,000","(Save ₹3,331)",10% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057415/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/304653_0_apgvpt.png?tr=w-400
212,Faber MAGIC 4BB BK Tempered,"Faber MAGIC 4BB BK Tempered Glass Top 4 Burner Manual Gas Stove (Corrosion Resistance, Black)","Faber MAGIC 4BB BK Tempered Glass Top 4 Burner Manual Gas Stove (Corrosion Resistance, Black)",https://www.croma.com/faber-magic-4bb-bk-tempered-glass-top-4-burner-manual-gas-stove-corrosion-resistance-black-/p/267370,"₹6,494","₹10,990","(Save ₹4,496)",41% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688420776/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/267370_0_xh4zgp.png?tr=w-400,https://www.croma.com/faber-magic-4bb-bk-tempered-glass-top-4-burner-manual-gas-stove-corrosion-resistance-black-/p/267370,"₹6,494","₹10,990","(Save ₹4,496)",41% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688420776/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/267370_0_xh4zgp.png?tr=w-400
213,Faber Maxus HT803 CRS BR,"Faber Maxus HT803 CRS BR CI AI Toughened Glass Top 3 Burner Automatic Hob (High Quality Knob, Black)","Faber Maxus HT803 CRS BR CI AI Toughened Glass Top 3 Burner Automatic Hob (High Quality Knob, Black)",https://www.croma.com/faber-maxus-ht803-crs-br-ci-ai-toughened-glass-top-3-burner-automatic-hob-high-quality-knob-black-/p/227715,"₹20,489","₹21,990","(Save ₹1,501)",7% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056814/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/227715_0_lcyqkc.png?tr=w-400,https://www.croma.com/faber-maxus-ht803-crs-br-ci-ai-toughened-glass-top-3-burner-automatic-hob-high-quality-knob-black-/p/227715,"₹20,489","₹21,990","(Save ₹1,501)",7% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056814/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/227715_0_lcyqkc.png?tr=w-400
214,FABER Magiclift HT753 Toughened Glass,"FABER Magiclift HT753 Toughened Glass Top 3 Burner Automatic Hob (Lift and Lock Feature, Black)","FABER Magiclift HT753 Toughened Glass Top 3 Burner Automatic Hob (Lift and Lock Feature, Black)",https://www.croma.com/faber-magiclift-ht753-toughened-glass-top-3-burner-automatic-hob-lift-and-lock-feature-black-/p/305670,"₹28,499","₹31,500","(Save ₹3,001)",10% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055720/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/305670_0_fr62jk.png?tr=w-400,https://www.croma.com/faber-magiclift-ht753-toughened-glass-top-3-burner-automatic-hob-lift-and-lock-feature-black-/p/305670,"₹28,499","₹31,500","(Save ₹3,001)",10% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055720/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/305670_0_fr62jk.png?tr=w-400
215,FABER HOOD SIGMA BLDC HC,FABER HOOD SIGMA BLDC HC SC BK 60 60cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),FABER HOOD SIGMA BLDC HC SC BK 60 60cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),https://www.croma.com/faber-hood-sigma-bldc-hc-sc-bk-60-60cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308775,"₹25,790","₹42,990","(Save ₹17,200)",40% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723874104/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308775_vmrm5b.png?tr=w-400,https://www.croma.com/faber-hood-sigma-bldc-hc-sc-bk-60-60cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308775,"₹25,790","₹42,990","(Save ₹17,200)",40% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723874104/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308775_vmrm5b.png?tr=w-400
216,FABER Hood Pinnacle 60cm 1500m3/hr,FABER Hood Pinnacle 60cm 1500m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch and Gesture Control (Black),FABER Hood Pinnacle 60cm 1500m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch and Gesture Control (Black),https://www.croma.com/faber-hood-pinnacle-60cm-1500m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-and-gesture-control-black-/p/306686,"₹28,349","₹38,990","(Save ₹10,641)",27% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716014422/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/306686_krwbaz.png?tr=w-400,https://www.croma.com/faber-hood-pinnacle-60cm-1500m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-and-gesture-control-black-/p/306686,"₹28,349","₹38,990","(Save ₹10,641)",27% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716014422/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/306686_krwbaz.png?tr=w-400
217,FABER FBIO 34L Convection Microwave,FABER FBIO 34L Convection Microwave Oven with 10 Auto Cook Menus (Black),FABER FBIO 34L Convection Microwave Oven with 10 Auto Cook Menus (Black),https://www.croma.com/faber-fbio-34l-convection-microwave-oven-with-10-auto-cook-menus-black-/p/306183,"₹58,249","₹65,990","(Save ₹7,741)",12% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712913202/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306183_mxg8vz.png?tr=w-400,https://www.croma.com/faber-fbio-34l-convection-microwave-oven-with-10-auto-cook-menus-black-/p/306183,"₹58,249","₹65,990","(Save ₹7,741)",12% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712913202/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306183_mxg8vz.png?tr=w-400
218,Sanjeev Kapoor 12 Pcs Stainless,"Sanjeev Kapoor 12 Pcs Stainless Steel Cutlery Set (Dishwasher Safe, Silver)","Sanjeev Kapoor 12 Pcs Stainless Steel Cutlery Set (Dishwasher Safe, Silver)",https://www.croma.com/sanjeev-kapoor-12-pcs-stainless-steel-cutlery-set-dishwasher-safe-silver-/p/229812,"₹1,999",,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1686233229/Croma%20Assets/Small%20Appliances/Kitchen%20Appliances%20Accessories/Images/229812_0_nkalsr.png?tr=w-400,https://www.croma.com/sanjeev-kapoor-12-pcs-stainless-steel-cutlery-set-dishwasher-safe-silver-/p/229812,"₹1,999",,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1686233229/Croma%20Assets/Small%20Appliances/Kitchen%20Appliances%20Accessories/Images/229812_0_nkalsr.png?tr=w-400
219,Faber Hilux Max 4BB SS,"Faber Hilux Max 4BB SS 4 Burner Manual Gas Stove (Black Diamond Coated Sturdy Pan Support, Silver)","Faber Hilux Max 4BB SS 4 Burner Manual Gas Stove (Black Diamond Coated Sturdy Pan Support, Silver)",https://www.croma.com/faber-hilux-max-4bb-ss-4-burner-manual-gas-stove-black-diamond-coated-sturdy-pan-support-silver-/p/269236,"₹13,049","₹18,990","(Save ₹5,941)",31% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721058066/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269236_0_uxoagm.png?tr=w-400,https://www.croma.com/faber-hilux-max-4bb-ss-4-burner-manual-gas-stove-black-diamond-coated-sturdy-pan-support-silver-/p/269236,"₹13,049","₹18,990","(Save ₹5,941)",31% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721058066/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269236_0_uxoagm.png?tr=w-400
220,FABER Hood Pinnacle 75cm 1500m3/hr,FABER Hood Pinnacle 75cm 1500m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch and Gesture Control (Black),FABER Hood Pinnacle 75cm 1500m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch and Gesture Control (Black),https://www.croma.com/faber-hood-pinnacle-75cm-1500m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-and-gesture-control-black-/p/306687,"₹29,899","₹41,990","(Save ₹12,091)",29% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716014505/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/306687_zqxqur.png?tr=w-400,https://www.croma.com/faber-hood-pinnacle-75cm-1500m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-and-gesture-control-black-/p/306687,"₹29,899","₹41,990","(Save ₹12,091)",29% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716014505/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/306687_zqxqur.png?tr=w-400
221,FABER ENIGMA BLDC HC SC,FABER ENIGMA BLDC HC SC BK 90 90cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),FABER ENIGMA BLDC HC SC BK 90 90cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),https://www.croma.com/faber-enigma-bldc-hc-sc-bk-90-90cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308773,"₹26,550","₹42,990","(Save ₹16,440)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722484375/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308773_w4tove.png?tr=w-400,https://www.croma.com/faber-enigma-bldc-hc-sc-bk-90-90cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308773,"₹26,550","₹42,990","(Save ₹16,440)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722484375/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308773_w4tove.png?tr=w-400
225,FABER ENIGMA BLDC HC SC,FABER ENIGMA BLDC HC SC BK 60 60cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),FABER ENIGMA BLDC HC SC BK 60 60cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),https://www.croma.com/faber-enigma-bldc-hc-sc-bk-60-60cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308771,"₹23,990","₹38,990","(Save ₹15,000)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722483244/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308771_ryb13z.png?tr=w-400,https://www.croma.com/faber-enigma-bldc-hc-sc-bk-60-60cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308771,"₹23,990","₹38,990","(Save ₹15,000)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722483244/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308771_ryb13z.png?tr=w-400
229,FABER ENIGMA BLDC HC SC,FABER ENIGMA BLDC HC SC BK 75 75cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),FABER ENIGMA BLDC HC SC BK 75 75cm 1500m3/hr Auto Clean Wall Mounted Chimney with Gesture and Remote Control (Black),https://www.croma.com/faber-enigma-bldc-hc-sc-bk-75-75cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308772,"₹25,290","₹40,990","(Save ₹15,700)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722485859/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308772_eyxz1z.png?tr=w-400,https://www.croma.com/faber-enigma-bldc-hc-sc-bk-75-75cm-1500m3-hr-auto-clean-wall-mounted-chimney-with-gesture-and-remote-control-black-/p/308772,"₹25,290","₹40,990","(Save ₹15,700)",38% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722485859/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/308772_eyxz1z.png?tr=w-400
230,Faber Maxus HT904 CRS BR,"Faber Maxus HT904 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Hob (High Quality Knob, Black)","Faber Maxus HT904 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Hob (High Quality Knob, Black)",https://www.croma.com/faber-maxus-ht904-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-high-quality-knob-black-/p/227716,"₹23,559","₹25,400","(Save ₹1,841)",7% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056833/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/227716_0_d0231c.png?tr=w-400,https://www.croma.com/faber-maxus-ht904-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-high-quality-knob-black-/p/227716,"₹23,559","₹25,400","(Save ₹1,841)",7% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056833/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/227716_0_d0231c.png?tr=w-400
231,FABER FBIMWO CGS/FG 25L Built-in,FABER FBIMWO CGS/FG 25L Built-in Microwave Oven with 10 Autocook Menus (Stainless Steel),FABER FBIMWO CGS/FG 25L Built-in Microwave Oven with 10 Autocook Menus (Stainless Steel),https://www.croma.com/faber-fbimwo-cgs-fg-25l-built-in-microwave-oven-with-10-autocook-menus-stainless-steel-/p/202617,"₹42,244","₹49,990","(Save ₹7,746)",16% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722283552/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/202617_0_mjyexu.png?tr=w-400,https://www.croma.com/faber-fbimwo-cgs-fg-25l-built-in-microwave-oven-with-10-autocook-menus-stainless-steel-/p/202617,"₹42,244","₹49,990","(Save ₹7,746)",16% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722283552/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/202617_0_mjyexu.png?tr=w-400
232,Faber Imperia 784 BRB CI,"Faber Imperia 784 BRB CI BK Toughened Glass Top 4 Burner Automatic Hob (High Quality Knob, Black)","Faber Imperia 784 BRB CI BK Toughened Glass Top 4 Burner Automatic Hob (High Quality Knob, Black)",https://www.croma.com/faber-imperia-784-brb-ci-bk-toughened-glass-top-4-burner-automatic-hob-high-quality-knob-black-/p/220778,"₹26,544","₹33,500","(Save ₹6,956)",21% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056579/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220778_0_phh23f.png?tr=w-400,https://www.croma.com/faber-imperia-784-brb-ci-bk-toughened-glass-top-4-burner-automatic-hob-high-quality-knob-black-/p/220778,"₹26,544","₹33,500","(Save ₹6,956)",21% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056579/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220778_0_phh23f.png?tr=w-400
233,FABER Master Chef 1000 Watt,"FABER Master Chef 1000 Watt 4 Jars Mixer Grinder (22000 RPM, Dual Fan Cooling, Black/White)","FABER Master Chef 1000 Watt 4 Jars Mixer Grinder (22000 RPM, Dual Fan Cooling, Black/White)",https://www.croma.com/faber-master-chef-1000-watt-4-jars-mixer-grinder-22000-rpm-dual-fan-cooling-black-white-/p/247843,"₹6,384","₹9,990","(Save ₹3,606)",36% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718945403/Croma%20Assets/Small%20Appliances/Food%20Processors/Images/247843_0_cwastw.png?tr=w-400,https://www.croma.com/faber-master-chef-1000-watt-4-jars-mixer-grinder-22000-rpm-dual-fan-cooling-black-white-/p/247843,"₹6,384","₹9,990","(Save ₹3,606)",36% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718945403/Croma%20Assets/Small%20Appliances/Food%20Processors/Images/247843_0_cwastw.png?tr=w-400
